,capped_normalized_return,eval_episode_return,eval_frame_rate,eval_num_episodes,frame,human_gap,iteration,normalized_return,train_episode_return,train_exploration_epsilon,train_frame_rate,train_num_episodes,environment_name,seed,agent_id,agent_name
232,-1,3208.0,-1,-1,6400000,-1,-1,0.0731893930750283,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
233,-1,3784.0,-1,-1,6600000,-1,-1,0.0925186413149257,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
234,-1,3838.0,-1,-1,6800000,-1,-1,0.0943307583374161,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
235,-1,3120.0,-1,-1,7000000,-1,-1,0.0702363134828218,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
236,-1,4965.0,-1,-1,7200000,-1,-1,0.1321503117512433,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
237,-1,6149.0,-1,-1,7400000,-1,-1,0.1718826553554769,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
238,-1,4336.0,-1,-1,7600000,-1,-1,0.1110425042114941,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
239,-1,3700.0,-1,-1,7800000,-1,-1,0.089699792613274,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
240,-1,2894.0,-1,-1,8000000,-1,-1,0.0626522681664731,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
241,-1,5378.0,-1,-1,8200000,-1,-1,0.1460096512010308,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
242,-1,7714.0,-1,-1,8400000,-1,-1,0.2244004912850594,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
243,-1,8055.0,-1,-1,8600000,-1,-1,0.2358436747048598,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
244,-1,7503.0,-1,-1,8800000,-1,-1,0.2173198118082914,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
245,-1,8470.0,-1,-1,9000000,-1,-1,0.2497701295999248,-1,-1,-1,-1,hero,2022,bootdqn,BootDQN
